,horas_estudio_semanal,nota_anterior,tasa_asistencia,horas_sueno,edad,nivel_dificultad,aprobado,tiene_tutor_No,tiene_tutor_Sí,horario_estudio_preferido_Desconocido,horario_estudio_preferido_Mañana,horario_estudio_preferido_Noche,horario_estudio_preferido_Tarde,estilo_aprendizaje_Auditivo,estilo_aprendizaje_Desconocido,estilo_aprendizaje_Kinestésico,estilo_aprendizaje_Lectura/Escritura,estilo_aprendizaje_Visual
28,13.70693801920567,66.79545821753256,44.40883627715726,5.587450267391961,27,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,9.679866387310677,53.87190237717341,52.198461494092,8.85497836227986,25,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,11.54871265769265,65.70797596367623,60.7603778951055,6.503691142410371,26,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,12.546010219321005,94.23918186771768,80.20178850345093,4.48872133613403,26,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
32,12.603307472862577,93.06536874808076,100.0,5.922307005619732,19,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33,3.7350618729990384,68.88869088307922,97.51552401460032,5.245899003223461,24,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
34,13.85724837764819,76.50222949167683,87.30049006410138,8.496879488460701,24,2.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
35,8.660581162079753,69.60476512912287,90.90643287909356,6.179949411406033,21,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36,9.187238020236876,55.45859938940737,55.2877916626546,7.02070110592484,26,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,3.3902707957164964,68.132149508754,59.16232381725136,7.02070110592484,25,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
38,10.257300100483146,88.63090858695253,75.17564187655188,5.941705027243913,29,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
39,5.44563565482325,62.27615024861964,74.07128550458945,8.04866213167484,18,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
40,6.391431118912917,54.13772478425731,90.09328538946208,5.759953405242553,19,2.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
41,20.72005333888877,83.83495327625285,98.58803501934965,6.337351236834754,19,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
42,7.595802896665938,58.92866728893208,82.68749531548747,4.980421533332697,29,2.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,6.193236627678475,65.15602011210086,62.57802143931804,7.8288053055234625,29,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
44,1.0,56.222534380523385,58.038506929037375,8.731922035243986,28,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
45,7.832590169441057,65.27482414986059,43.57427004846179,7.02070110592484,25,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
46,15.30942067438536,88.96099554303726,82.04302793957865,7.02070110592484,18,2.0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,6.006155478744027,68.81319549762357,74.27218954613586,9.55835565075925,21,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48,11.443749505785156,68.9264279023357,94.1490726825403,7.240015616926668,27,2.0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49,15.466361349939298,56.107355135460814,76.8846385047942,7.904414640772361,29,2.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,10.825477157096316,74.40978671258426,100.0,5.575679094833145,22,2.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
51,16.050686320666554,74.01825651376075,67.31250468451226,5.650699209111719,26,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
52,17.056466348672604,87.99649007902721,26.82899259164836,8.406696652045465,24,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53,18.126371989648547,89.91972406182808,58.74691841700606,5.633690696446974,25,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,1.0,50.52593352592821,80.51388837431912,8.162249267227114,28,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
55,8.816005550590486,63.331992154653,59.36748109319047,7.02070110592484,26,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
56,8.918980597175523,86.12809762282659,94.22858686046472,5.593303347954534,24,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
57,15.33151950907666,88.38914123354489,100.0,7.662648763165245,22,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
58,13.543759282597644,63.94966685415766,72.40835372655727,7.873013629473625,22,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59,14.989598294869005,72.66740468479586,89.17503713039058,5.897802845175399,27,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60,12.503256039968264,73.39734064911238,100.0,7.815683701953833,28,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61,12.278201568689395,64.27488019351657,61.96351371507684,5.393883104396184,23,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
62,13.823548368931936,69.26578423027594,91.96149307096265,5.332446883692034,22,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
63,11.40455424823022,67.10285249780141,68.06365797591909,6.091067294483885,29,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
64,13.259121571230793,46.68595589973129,66.05389438437777,6.320712280911302,28,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
65,16.10320174423675,81.17041671565187,100.0,5.599135088108416,26,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
66,9.6421426341119,77.89625301356692,76.6831066178093,8.26135952596947,20,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
67,10.28242807400076,65.66875148264454,74.32240329193016,8.343669728325384,20,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
68,11.287474208665746,83.7774656194767,84.39206118364821,6.779026529845212,24,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69,8.841794721510112,71.52693398642057,51.3110636218791,9.383156437859178,24,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70,8.185748512432369,70.65886036810396,80.04621703863313,4.5478795481300285,23,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
71,13.368512277066683,76.62648763165245,81.08963851185933,7.390134137758819,20,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
72,11.430674678774588,63.45640110684291,65.15726354383239,4.668595589973129,24,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
73,10.534206294535068,72.59096524218562,77.743539986901,6.71028524978014,22,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
74,13.228153746379895,66.33178726910306,100.0,5.827561081989285,24,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
75,15.243738063632156,57.06184428377443,91.8897015580126,5.989446316879994,19,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
76,14.151170787931608,81.31996404209654,49.49395050795694,8.830960523271024,23,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
77,6.90970567538264,60.082571885653934,100.0,5.946526878543112,25,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
78,21.44993916063213,64.3961365695198,70.67592238870209,6.8888690883079216,18,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
79,10.181952613466034,78.1132371766594,100.0,9.201790625499108,21,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
80,14.630881621513062,85.92826202315608,93.36995415930228,8.436180451190522,28,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
81,8.265914493979771,61.44758640434626,69.17266314921663,8.34930079088828,18,2.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
82,11.976017616371603,47.29616602709421,52.578797117536034,8.815205896199966,18,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
83,15.700384626477,69.49180246894763,85.64379461838608,5.0955034222290045,27,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
84,6.725347581554397,38.20497654979534,49.60671229638673,4.0,29,1.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
85,1.362672167601911,37.8398399833337,76.07945294104826,7.02070110592484,28,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
86,17.489982994026686,76.91821906855884,93.60072359447426,10.0,25,2.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
87,10.508977995473526,86.19534892836623,39.99556765753229,5.215716676381954,24,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
88,9.56663180724108,62.82962966082084,34.7265718846731,7.45672288838945,29,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
89,6.520460315605208,65.31435935015747,49.15070213806023,6.4517027845405455,27,2.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90,12.675414075431611,65.55089894354838,58.1102984419874,5.984718777936393,18,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
91,11.787478660266617,81.62249267227114,63.061293171902506,7.712820610092738,28,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
92,3.816738792400467,44.41644349240749,42.86489862061514,7.02070110592484,19,2.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
93,8.051082844304183,78.28805305523463,84.67315933557532,7.02070110592484,21,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
94,17.45167572165159,59.561380946815625,67.04164161265477,10.0,18,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
95,18.22184268381919,45.89867396546136,96.06212527975262,6.095585359227639,20,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
96,11.707463279294467,66.17647014160791,53.67392196369336,8.921472096269918,25,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
97,21.28372413714401,70.28229462176955,82.47181790730694,8.77667022835907,25,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
98,12.404197103334065,83.32464017256682,69.4339662486841,7.02070110592484,25,2.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99,3.298997670329572,68.69989542172324,63.18101885145901,7.02070110592484,23,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
100,10.320133612689323,53.73707263661189,38.24049685217071,4.425377278551284,23,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
101,11.641117090077016,72.28585884261201,66.38545401409088,8.288364405925536,22,2.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
102,6.740878428769209,74.8836484867659,63.3003224796215,7.02070110592484,26,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
103,10.838197675065487,62.06048358536989,51.80969608944715,6.24902318800952,21,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
104,17.729636590583034,82.6135952596947,81.88307317894144,6.979298959252312,27,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
105,14.312718572075193,84.662298399131,100.0,9.88960472944598,29,2.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
106,2.977334464102245,71.45128794325576,65.04381849028334,9.190796773019846,29,2.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
107,10.609975474847989,57.224872148587714,73.7194655492427,7.02070110592484,29,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
108,2.840145544823672,39.1999659363938,80.61821699292088,8.137006349978627,24,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
109,13.384270740212022,75.32233446570119,79.01636119784825,6.447677069920261,18,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
110,8.490726059148765,68.20798594857301,94.7122083373454,6.714118873699807,26,2.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
111,11.921873828871863,69.56711371593413,74.67379767429351,7.908932705516115,24,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
112,10.63526216710563,75.6038634304802,79.52978753214984,4.0,27,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
113,7.983222284719224,89.04496577770995,59.90671461053794,10.0,29,2.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
114,11.854508756445483,75.96876879050892,74.7741728343774,4.51878282019268,26,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
115,16.70100232967043,100.0,100.0,7.152693398642057,24,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
116,11.575058616713134,43.9190342813622,92.39692676027482,7.175411312264106,19,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
117,10.15684680829604,55.933033479545344,61.58885118754284,7.768090877725527,23,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
118,11.106718507670829,68.09421349868312,85.70165630172644,7.397925802240305,27,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
119,13.400062891844003,79.82395725533681,63.53769217185649,7.811323717665941,29,2.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
120,7.942327715463444,48.200806387288,89.82775207682269,7.687638517877148,28,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
121,4.026857796617076,66.98772910161381,29.86510345142392,7.746713613228744,21,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
122,9.288777523283509,78.64112331473041,69.79821149654907,6.6137577374002765,20,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
123,9.36473783289437,64.83769511579392,87.17945375418519,6.475775490947952,19,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
124,14.887432799710336,71.11130911692078,100.0,6.026913368346891,23,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
125,13.463574484645031,76.33724158678159,82.20343447908317,8.653660550522748,25,1.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
126,15.093890675164936,94.10132603453864,82.90407046548641,5.569760497478249,23,2.0,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
127,12.376068700309125,99.92456456241692,84.56049378557222,6.382698314639034,26,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
128,10.018818575019475,90.10300698901128,62.45607284799756,4.903245206543344,22,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
129,9.83060082298254,73.51328790871929,84.16851357169547,10.0,19,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
130,7.045254712864752,66.05971358974395,46.36058217929469,4.852043663447102,25,2.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
131,9.780379877298683,67.3708235711047,73.92054705895174,7.02070110592484,26,0.0,1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
132,9.427925536849996,79.73086631653109,78.6075336982195,7.954579780554784,27,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
133,4.10299124516259,97.98778136070254,88.47404910826674,6.790434551677206,21,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
134,1.0,53.600915950182106,57.821807920992846,9.59119834971942,23,2.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
135,12.96969769444622,72.05765499017575,100.0,8.31027264192204,28,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
136,5.831095004374446,52.45899003223461,61.71425583338479,8.521856684534328,27,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
137,9.616982276246768,54.527368596735336,64.75878829699298,7.096040083806797,25,0.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
138,16.129713744514966,70.13173140741391,60.50053588777371,5.791461888127148,26,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
139,14.669549706305272,63.90881764373962,60.30403793567199,7.02070110592484,29,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
140,8.751392968925662,87.31922035243987,57.74912571169924,7.02070110592484,22,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
141,2.874947296052268,85.86227521574303,92.8407671798572,8.043861905318437,29,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
142,10.774647626353886,63.29042078828332,65.27039279158708,7.137567879227915,23,2.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
143,4.842456198911779,61.35887668526959,63.001269781467,7.02070110592484,28,2.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
144,11.60144837928541,56.33690696446975,57.529698107706125,9.660882792275556,21,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
145,7.763473596094441,76.37841596312117,78.76065825077829,6.862432120772085,22,2.0,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
146,6.6785639583461975,85.28167202549481,75.57718171208784,8.192982465932015,24,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
147,11.417609627483143,50.95503422229005,92.9155963776718,6.118054222749716,26,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
148,18.270723932691062,89.82918761285052,89.36923992507025,7.02070110592484,27,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
149,10.7238980282568,81.4706451067958,65.38321158666375,7.179201405142699,28,1.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
150,14.258375950470764,66.48671209128071,76.12971229600304,9.51127866386597,23,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
151,1.0,49.804215333326965,46.077928141636505,5.373707263661189,23,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
152,9.528840373801447,81.82682961981213,100.0,6.214694479986525,25,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
153,11.814251487567631,88.46919764169559,100.0,7.02070110592484,28,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
154,8.516966314516123,52.89884612056901,83.3400473321555,7.266740468479585,21,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
155,16.858286127863266,88.71258219763011,90.29419347572774,8.739272793291464,20,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
156,9.554037519963847,61.97375777370517,86.1092434055396,7.02070110592484,24,2.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
157,2.471264971438294,56.16504672374715,65.43950621442778,5.426878580910353,22,1.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
